timestamp,pos_x,pos_y,pos_z,q_x,q_y,q_z,q_w
1751120453.8334017,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.8527849,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.8727071,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.8928847,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.912788,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.9328759,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.9525993,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.972964,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120453.9917881,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.0118868,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.03244,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.05328,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.0730944,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.0921164,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.1121645,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.1325107,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.1527128,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.1734228,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.1921222,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.2126043,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.2312572,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.2513585,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.2729456,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.2919946,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.3128774,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.3320777,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.3530617,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.3727167,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.3923507,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.4125972,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.4327345,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.451915,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.4723232,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.4930415,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.5125659,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.533059,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.5526168,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.5729475,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.5924807,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.6121094,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.6317956,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.6526892,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.671766,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.6927652,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.713462,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.7322202,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.7522802,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.7722425,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.791054,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.8126106,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.8328288,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.852594,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.871819,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.8930151,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.9122543,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.9328787,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.952482,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.9724388,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120454.993243,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120455.0134635,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120455.0325618,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120455.0527427,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120455.0729756,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120455.093144,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120455.1131911,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120455.1333706,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120455.1527154,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120455.1731024,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120455.1925411,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120455.2128189,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120455.2331188,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120455.2533157,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120455.2729874,0.0,0.0,0.0,0.0,0.0,0.0,1.0
